arm_x,arm_y,arm_lower,arm_upper,bd3lm_x,bd3lm_y,bd3lm_lower,bd3lm_upper,mdlm_x,mdlm_y,mdlm_lower,mdlm_upper,niu_x,niu_y,niu_lower,niu_upper
37.814070351758794,32.33512426960814,31.412961100370747,33.25728743884552,37.814070351758794,31.04349629162339,30.55679469284453,31.530197890402253,37.814070351758794,34.056998357197095,33.37943722626205,34.73455948813214,37.814070351758794,33.135213640967606,32.321093433858316,33.9493338480769
38.311557788944725,32.33181415130758,31.413534508352544,33.25009379426262,38.311557788944725,31.080364538055957,30.596076727298822,31.56465234881309,38.311557788944725,34.10746922818804,33.432761525526494,34.78217693084958,38.311557788944725,33.14280651370005,32.332114829141624,33.95349819825848
38.80904522613065,32.32759768790238,31.413046230178402,33.242149145626364,38.80904522613065,31.116646583182423,30.63468791862849,31.598605247736355,38.80904522613065,34.15702134381408,33.485052932295105,34.828989755333055,38.80904522613065,33.14940756429252,32.34200726138292,33.956807867202116
39.30653266331658,32.322494271235634,31.411515657691417,33.23347288477985,39.30653266331658,31.15234819615642,30.672634035987166,31.632062356325676,39.30653266331658,34.20566648950443,33.53632323199708,34.87500974701178,39.30653266331658,33.155035398937926,32.350789336775115,33.95928146110074
39.80402010050251,32.31652329315042,31.408962182734673,33.22408440356617,39.80402010050251,31.18747514613158,30.709920848528476,31.66502944373468,39.80402010050251,34.253416450688306,33.58658421006164,34.920248691314974,39.80402010050251,33.1597086238292,32.35847966151114,33.96093758614725
40.301507537688444,32.30970414548983,31.40540519715126,33.2140030938284,40.301507537688444,31.22203320226152,30.746554125406043,31.697512279117,40.301507537688444,34.30028301279489,33.63584765191797,34.964718373671815,40.301507537688444,33.16344584515925,32.36509684178392,33.96179484853459
40.79899497487437,32.302056220096965,31.400864092784275,33.203248347409655,40.79899497487437,31.256028133699868,30.782539635773492,31.729516631626243,40.79899497487437,34.34627796125339,33.68412534299527,35.00843057951151,40.79899497487437,33.16626566912101,32.37065948378636,33.96187185445566
41.2964824120603,32.2935989088149,31.395358261476797,33.191839556153,41.2964824120603,31.28946570960025,30.81788314878445,31.76104827041605,41.2964824120603,34.39141308149302,33.73142906872276,35.05139709426328,41.2964824120603,33.16818670190739,32.37518619371139,33.96118721010338
41.79396984924623,32.28435160348673,31.388907095071925,33.179796111901545,41.79396984924623,31.322351699116297,30.85259043359255,31.792112964640044,41.79396984924623,34.43570015894297,33.777770614529636,35.09362970335631,41.79396984924623,33.16922754971131,32.378695577751934,33.959759521670684
42.29145728643216,32.27433369595555,31.38152998541274,33.167137406498355,42.29145728643216,31.354691871401624,30.886667259351402,31.822716483451845,42.29145728643216,34.479150979032454,33.8231617658451,35.13514019221981,42.29145728643216,33.169406818725705,32.381206242100916,33.95760739535049
42.78894472361809,32.26356457806444,31.373246324342336,33.15388283178655,42.78894472361809,31.386491995609866,30.920119395214645,31.852864596005087,42.78894472361809,34.521777327190655,33.86761430809835,35.175940346282964,42.78894472361809,33.16874311514347,32.382736792951235,33.95474943733571
43.28643216080402,32.2520636416565,31.364075503703805,33.140051779609195,43.28643216080402,31.417757840894645,30.9529526103359,31.88256307145339,43.28643216080402,34.5635909888468,33.91114002671859,35.216041950975004,43.28643216080402,33.167255045157546,32.38330583649582,33.95120425381927
43.78391959798995,32.23985027857481,31.35403691534023,33.12566364180938,43.78391959798995,31.448495176409583,30.98517267386879,31.911817678950378,43.78391959798995,34.604603749430076,33.95375070713503,35.25545679172512,43.78391959798995,33.164961214960854,32.382931978927616,33.94699045099409
44.28140703517588,32.22694388066247,31.343149951094716,33.11073781023022,44.28140703517588,31.47870977130831,31.01678535496694,31.940634187649678,44.28140703517588,34.64482739436969,33.99545813477687,35.294196653962516,44.28140703517588,33.161880230746306,32.38163382643951,33.9421266350531
44.778894472361806,32.21336383976256,31.331434002810333,33.09529367671478,44.778894472361806,31.508407394744452,31.047796422783986,31.96901836670492,44.778894472361806,34.684273709094846,34.0362740950733,35.33227332311639,44.778894472361806,33.15803069870682,32.379429985224434,33.9366314121892
45.27638190954774,32.19912954771817,31.31890846233018,33.07935063310616,45.27638190954774,31.53759381587163,31.07821164647354,31.99697598526972,45.27638190954774,34.72295447903475,34.07621037345355,35.369698584615946,45.27638190954774,33.15343122503532,32.37633906147531,33.930523388595326
45.77386934673367,32.184260396372395,31.305592721497344,33.06292807124744,45.77386934673367,31.566274803843477,31.108036795189236,32.02451281249772,45.77386934673367,34.76088148961859,34.11527875534679,35.40648422389039,45.77386934673367,33.14810041592473,32.37237966138507,33.92382117046439
46.2713567839196,32.16877577756833,31.291506172154925,33.04604538298173,46.2713567839196,31.59445612781361,31.137277638084697,32.051634617542526,46.2713567839196,34.79806652627559,34.15349102618226,35.44264202636892,46.2713567839196,33.14205687756797,32.367570391146614,33.91654336398932
46.768844221105525,32.15269508314905,31.276668206146,33.0287219601521,46.768844221105525,31.62214355693566,31.165939944313546,32.07834716955777,46.768844221105525,34.83452137443493,34.19085897138911,35.478183777480744,46.768844221105525,33.13531921615795,32.36192985695288,33.90870857536303
47.266331658291456,32.13603770495765,31.26109821531366,33.010977194601644,47.266331658291456,31.649342860363255,31.194029483029418,32.10465623769709,47.266331658291456,34.87025781952583,34.2273943763966,35.51312126265506,47.266331658291456,33.127906037887605,32.35547666499677,33.90033541077844
47.76381909547739,32.11882303483723,31.244815591501002,32.99283047817345,47.76381909547739,31.676059807250013,31.221552023385925,32.1305675911141,47.76381909547739,34.905287646977484,34.26310902663389,35.54746626732108,47.76381909547739,33.11983594894985,32.348229421471224,33.89144247642847
48.26130653266332,32.101070464630865,31.22783972655111,32.97430120271062,48.26130653266332,31.702300166749566,31.248513334536703,32.15608699896243,48.26130653266332,34.939622642219106,34.298014707530214,35.581230576908,48.26130653266332,33.1111275555376,32.34020673256914,33.882048378506056
48.75879396984924,32.082799386181655,31.210190012307077,32.95540876005624,48.75879396984924,31.72806970801554,31.274919185635376,32.1812202303957,48.75879396984924,34.973274590679885,34.33212320451476,35.61442597684501,48.75879396984924,33.10179946384378,32.33142720448347,33.8721717232041
49.256281407035175,32.064029191332686,31.191885840611988,32.936172542053384,49.256281407035175,31.753374200201552,31.300775345835564,32.205973054567544,49.256281407035175,35.00625527778902,34.36544630301671,35.647064252561336,49.256281407035175,33.091870280061315,32.3219094434071,33.86183111671553
49.753768844221106,32.04477927192704,31.172946603308933,32.91661194054515,49.753768844221106,31.778219412461237,31.3260875842909,32.23035124063158,49.753768844221106,35.03857648897574,34.397995788465316,35.67915718948617,49.753768844221106,33.08135861038312,32.31167205553297,33.851045165233266
50.25125628140703,32.02506901980782,31.15339169224101,32.89674634737464,50.25125628140703,31.802611113948213,31.350861670155,32.25436055774143,50.25125628140703,35.07025000966922,34.42978344628973,35.710716573048714,50.25125628140703,33.070283061002115,32.300733647054,33.83983247495023
50.74874371859296,32.004917826818115,31.1332404992513,32.87659515438493,50.74874371859296,31.826555073816113,31.3751033725815,32.27800677505073,50.74874371859296,35.101287625298674,34.460821061919184,35.741754188678165,50.74874371859296,33.05866223811122,32.289112824163105,33.82821165205933
51.246231155778894,31.984345084801003,31.112512416182895,32.85617775341911,51.246231155778894,31.85005706121856,31.398818460724023,32.3012956617131,51.246231155778894,35.131701121293304,34.49112042078288,35.77228182180373,51.246231155778894,33.04651474790336,32.27682819305321,33.816201302753505
51.743718592964825,31.96337018559958,31.09122683487888,32.83551353632028,51.743718592964825,31.873122845309176,31.422012703736186,32.324232986882166,51.743718592964825,35.161502283082314,34.52069330831,35.802311257854626,51.743718592964825,33.03385919657145,32.263898359917235,33.80382003322566
52.24120603015075,31.942012521056938,31.06940314718236,32.81462189493152,52.24120603015075,31.89575819524159,31.444691870771624,32.346824519711554,52.24120603015075,35.190702896094905,34.54955150992978,35.83185428226003,52.24120603015075,33.02071419030841,32.250341930948096,33.791086449668725
52.73869346733668,31.920291483016165,31.04706074493641,32.79352222109592,52.73869346733668,31.917968880169433,31.466861730983965,32.3690760293549,52.73869346733668,35.21931474576028,34.57770681107139,35.86092268044917,52.73869346733668,33.00709833530716,32.236177512338706,33.77801915827562
53.23618090452261,31.89822646332035,31.024219019984123,32.772233906656574,53.23618090452261,31.93976066924632,31.488528053526828,32.39099328496581,53.23618090452261,35.247349617507645,34.60517099716405,35.88952823785124,53.23618090452261,32.993030237760635,32.22142371028201,33.76463676523926
53.733668341708544,31.875836853812583,31.00089736416859,32.75077634345657,53.733668341708544,31.961139331625876,31.509696607553835,32.41258205569792,53.733668341708544,35.274819296766196,34.63195585363697,35.917682739895426,53.733668341708544,32.97852850386174,32.206099130970905,33.75095787675257
54.23115577889447,31.853142046335954,30.977115169332905,32.729168923339,54.23115577889447,31.982110636461737,31.53037316221862,32.43384811070486,54.23115577889447,35.301735568965135,34.65807316591932,35.94539797201095,54.23115577889447,32.9636117398034,32.19022238059832,33.737001099008474
54.7286432160804,31.830161432733547,30.952891827320144,32.70743103814695,54.7286432160804,32.002680352907525,31.550563486674804,32.45479721914025,54.7286432160804,35.32811021953367,34.68353471944034,35.972685719627,54.7286432160804,32.94829855177853,32.173812065357176,33.72278503819988
55.22613065326633,31.806914404848463,30.928246729973413,32.68558207972351,55.22613065326633,32.02285425011686,31.57027335007601,32.4754351501577,55.22613065326633,35.35395503390101,34.70835229962921,35.99955776817281,55.22613065326633,32.932607545980055,32.15688679144039,33.70832830051972
55.72361809045226,31.783420354523784,30.903199269135794,32.66364143991177,55.72361809045226,32.04263809724337,31.589508521575873,32.495767672910866,55.72361809045226,35.37928179749634,34.73253769191514,36.02602590307754,55.72361809045226,32.9165573286009,32.139465165040896,33.69364949216091
56.22110552763819,31.759698673602603,30.87776883665038,32.641628510554824,56.22110552763819,32.06203766344069,31.608274770328016,32.515800556553366,56.22110552763819,35.404102295748885,34.75610268172734,36.05210190977043,56.22110552763819,32.90016650583398,32.121565792351596,33.67876721931636
56.71859296482412,31.735768753928003,30.85197482436025,32.61956268349576,56.71859296482412,32.08105871786243,31.62657786548606,32.53553957023881,56.71859296482412,35.428428314087824,34.779059054495,36.07779757368065,56.71859296482412,32.88345368387222,32.103207279565424,33.66370008817901
57.21608040201005,31.711649987343083,30.825836624108508,32.59746335057766,57.21608040201005,32.09970702966223,31.644423576203625,32.55499048312083,57.21608040201005,35.452271637942374,34.80141859564733,36.10312468023742,57.21608040201005,32.86643746890853,32.08440823287529,33.64846670494177
57.71356783919598,31.687361765690927,30.799373627738234,32.57534990364362,57.71356783919598,32.1179883679937,31.66181767163435,32.574159064353054,57.71356783919598,35.475644052741735,34.82319309061353,36.12809501486994,57.71356783919598,32.84913646713584,32.06518725847412,33.63308567579757
58.211055276381906,31.662923480814626,30.772605227092523,32.55324173453673,58.211055276381906,32.13590850201048,31.67876592093185,32.59305108308911,58.211055276381906,35.49855734391511,34.8443943248228,36.15272036300742,58.211055276381906,32.831569284747076,32.04556296255484,33.61757560693931
58.70854271356784,31.638354524557265,30.745550814014457,32.53115823510007,58.70854271356784,32.15347320086619,31.695274093249754,32.61167230848262,58.70854271356784,35.521023296891705,34.86503408370435,36.17701251007906,58.70854271356784,32.81375452793514,32.02555395131035,33.60195510455993
59.20603015075377,31.613674288761946,30.718229780347137,32.509118797176754,59.20603015075377,32.17068823371446,31.711347957741697,32.630028509687214,59.20603015075377,35.54305369710072,34.88512415268738,36.20098324151405,59.20603015075377,32.79571080289297,32.005178830933595,33.586242774852344
59.7035175879397,31.588902165271747,30.690661517933645,32.48714281260985,59.7035175879397,32.1875593697089,31.72699328356129,32.648125455856515,59.7035175879397,35.564660329971346,34.90467631720109,36.224644342741605,59.7035175879397,32.77745671581348,31.984456207617487,33.57045722400947
60.201005025125625,31.564057545929764,30.662865418617073,32.465249673242454,60.201005025125625,32.20409237800315,31.742215839862165,32.665968916144145,60.201005025125625,35.5858549809328,34.92370236267468,36.24800759919092,60.201005025125625,32.75901087288958,31.963404687554938,33.55461705822423
60.698492462311556,31.53915982257908,30.63486087424051,32.44345877091765,60.698492462311556,32.22029302775084,31.75702139579795,32.683564659703734,60.698492462311556,35.60664943541428,34.94221407453736,36.271084796291206,60.698492462311556,32.740391880314206,31.942042876938874,33.53874088368954
61.19597989949749,31.514228387062794,30.60666727664705,32.42178949747854,61.19597989949749,32.23616708810558,31.771415720522263,32.7009184556889,61.19597989949749,35.627055478845,34.96022323821833,36.29388771947167,61.19597989949749,32.72161834428027,31.920389381962217,33.52284730659833
61.69346733668342,31.489282631223986,30.57830401767977,32.4002612447682,61.69346733668342,32.25172032822101,31.78540458318874,32.71803607325328,61.69346733668342,35.64708489665415,34.9777416391468,36.3164281541615,61.69346733668342,32.7027088709807,31.89846280881789,33.50695493314351
62.19095477386934,31.46434194690575,30.54979048918177,32.37889340462973,62.19095477386934,32.26695851725075,31.798993752951,32.7349232815505,62.19095477386934,35.66674947427093,34.994781062751954,36.338717885789904,62.19095477386934,32.68368206660841,31.87628176369881,33.49108236951801
62.688442211055275,31.43942572595118,30.52114608299614,32.35770536890622,62.688442211055275,32.28188742434842,31.812188998962668,32.75158584973417,62.688442211055275,35.68606099712454,35.011353294463,36.360768699786085,62.688442211055275,32.66455653735632,31.85386485279789,33.47524822191475
63.185929648241206,31.41455336020336,30.49239019096597,32.33671652944075,63.185929648241206,32.29651281866765,31.824996090377372,32.76802954695793,63.185929648241206,35.705031250644204,35.02747011970916,36.38259238157925,63.185929648241206,32.64535088941735,31.831230682308064,33.45947109652664
63.68341708542714,31.38974424150538,30.463542204934345,32.31594627807642,63.68341708542714,32.31084046936206,31.83742079634873,32.784260142375395,63.68341708542714,35.72367202025911,35.04314332391962,36.404200716598595,63.68341708542714,32.626083728984426,31.808397858422243,33.443769599546606
64.18090452261306,31.365017761700333,30.434621516744357,32.29541400665631,64.18090452261306,32.32487614558529,31.849468886030383,32.800283405140206,64.18090452261306,35.74199509139846,35.05838469252358,36.425605490273334,64.18090452261306,32.60677366225047,31.78538498733336,33.42816233716758
64.678391959799,31.340393312631306,30.405647518239096,32.27513910702351,64.678391959799,32.33862561649096,31.861146128575943,32.81610510440597,64.678391959799,35.76001224949146,35.07320601095026,36.44681848803266,64.678391959799,32.58743929540839,31.762210675234314,33.41266791558246
65.17587939698493,31.31589028614139,30.37663960126165,32.25514097102113,65.17587939698493,32.35209465123269,31.872458293139047,32.83173100932633,65.17587939698493,35.7777352799673,35.08761906462884,36.467851495305766,65.17587939698493,32.568099234651115,31.738893528318044,33.397304940984185
65.67336683417085,31.29152807407367,30.34761715765511,32.23543899049223,65.67336683417085,32.365289018964106,31.88341114887331,32.847166889054904,65.67336683417085,35.79517596825521,35.10163563898854,36.488716297521876,65.67336683417085,32.54877208617157,31.715452152777466,33.38209201956567
66.17085427135679,31.26732606827124,30.318599579262568,32.216052557279916,66.17085427135679,32.378214488838836,31.89401046493236,32.86241851274531,66.17085427135679,35.812346099784364,35.11526751945855,36.50942468011018,66.17085427135679,32.52947645616266,31.691905154805493,33.36704775751983
66.66834170854271,31.243303660577194,30.289606257927108,32.19700106322728,66.66834170854271,32.390876830010505,31.90426201046983,32.87749164955118,66.66834170854271,35.829257459983985,35.12852649146809,36.529988428499884,66.66834170854271,32.510230950817316,31.66827114059505,33.35219076103959
67.16582914572864,31.219480242834617,30.260656585491827,32.178303900177404,67.16582914572864,32.403281811632745,31.91417155463934,32.89239206862615,67.16582914572864,35.84592183428327,35.14142434044634,36.55041932812019,67.16582914572864,32.49105417632847,31.644568716339066,33.33753963631787
67.66331658291458,31.195875206886594,30.231769953799805,32.15998045997338,67.66331658291458,32.41543520285917,31.92374486659451,32.90712553912383,67.66331658291458,35.86235100811141,35.15397285182252,36.5707291644003,67.66331658291458,32.471964738889014,31.620816488230442,33.32311298954759
68.1608040201005,31.17250794457622,30.20296575469414,32.1420501344583,68.1608040201005,32.42734277284341,31.93298771548897,32.92169783019785,68.1608040201005,35.878556766897624,35.166183811025824,36.590929722769424,68.1608040201005,32.4529812446919,31.597033062462124,33.30892942692167
68.65829145728642,31.149397847746588,30.17426338001792,32.12453231547526,68.65829145728642,32.43901029073909,31.941905870476347,32.936114711001835,68.65829145728642,35.89455089607111,35.17806900348547,36.61103278865675,68.65829145728642,32.434122299930024,31.57323704522701,33.29500755463304
69.15577889447236,31.12656430824078,30.145682221614233,32.10744639486733,69.15577889447236,32.450443525699846,31.950505100710274,32.95038195068942,69.15577889447236,35.91034518106106,35.18964021463063,36.63105014749149,69.15577889447236,32.415406510796316,31.54944704271803,33.281365978874604
69.65326633165829,31.104026717901892,30.11724167132617,32.090811764477614,69.65326633165829,32.46164824687929,31.958791175344366,32.96450531841422,69.65326633165829,35.925951407296694,35.20090922989054,36.650993584702846,69.65326633165829,32.39685248348369,31.525681661128097,33.268023305839286
70.15075376884423,31.081804468573008,30.088961120996814,32.0746478161492,70.15075376884423,32.472630223431054,31.96676986353225,32.97849058332986,70.15075376884423,35.9413813602072,35.21188783469438,36.670874885720025,70.15075376884423,32.37847882418508,31.501959506650145,33.254998141720016
70.64824120603015,31.059916952097225,30.06085996246927,32.05897394172518,70.64824120603015,32.48339522450876,31.97444693442755,32.99234351458997,70.64824120603015,35.956646825221796,35.22258781447137,36.690705835972224,70.64824120603015,32.3603041390934,31.47829918547709,33.24230909270971
71.14572864321607,31.038383560317627,30.032957587586615,32.04380953304864,71.14572864321607,32.49394901926604,31.9818281571839,33.00606988134818,71.14572864321607,35.97175958776967,35.23302095465069,36.710498220888645,71.14572864321607,32.34234703440157,31.454719303801852,33.22997476500129
71.64321608040201,31.0172236850773,30.005273388191938,32.029173981962664,71.64321608040201,32.504297376856506,31.98891930095491,33.0196754527581,71.64321608040201,35.986731433280035,35.24319904066157,36.7302638258985,71.64321608040201,32.324626116302504,31.43123846781734,33.21801376478767
72.14070351758794,30.996456718219346,29.977826756128337,32.015086680310354,72.14070351758794,32.514446066433806,31.995726134894234,33.03316599797338,72.14070351758794,36.00157414718208,35.25313385793319,36.75001443643097,72.14070351758794,32.30715999098913,31.407875283716486,33.20644469826177
72.63819095477386,30.976102051586842,29.950637083238895,32.00156701993479,72.63819095477386,32.52440085715154,32.00225442815546,33.04654728614762,72.63819095477386,36.01629951490502,35.26283719189476,36.76976183791528,72.63819095477386,32.289967264654365,31.38464835769221,33.19528617161652
73.1356783919598,30.956179077022888,29.923723761366706,31.98863439267907,73.1356783919598,32.53416751816335,32.00850994989224,33.05982508643446,73.1356783919598,36.03091932187806,35.27232082797549,36.78951781578063,73.1356783919598,32.27306654349113,31.36157629593743,33.184556791044834
73.63316582914572,30.936707186370562,29.897106182354854,31.97630819038627,73.63316582914572,32.543751818622866,32.0144984692582,33.07300516798753,73.63316582914572,36.0454453535304,35.281596551604586,36.80929415545621,73.63316582914572,32.25647643369235,31.338677704645065,33.17427516273963
74.13065326633166,30.917705771472967,29.870803738046437,31.964607804899497,74.13065326633166,32.5531595276837,32.020225755406955,33.08609329996044,74.13065326633166,36.05988939529123,35.290676148211226,36.82910264237123,74.13065326633166,32.24021554145094,31.315971190008035,33.16445989289384
74.62814070351759,30.899194224173183,29.844835820284537,31.95355262806183,74.62814070351759,32.562396414499474,32.025697577492124,33.099095251506824,74.62814070351759,36.074263232589765,35.29957140322463,36.8489550619549,74.62814070351759,32.22430247295982,31.29347535821927,33.15512958770037
75.12562814070351,30.881191936314302,29.819221820912247,31.943162051716357,75.12562814070351,32.57146824822383,32.030919704667355,33.112016791780306,75.12562814070351,36.088578650855204,35.30829410207401,36.8688631996364,75.12562814070351,32.20875583441192,31.27120881547168,33.146302853352154
75.62311557788945,30.863718299739414,29.793981131772654,31.933455467706175,75.62311557788945,32.58038079801039,32.035897906086255,33.12486368993452,75.62311557788945,36.10284743551675,35.316856030188546,36.888838840844954,75.62311557788945,32.193594232000144,31.24919016795819,33.1379982960421
76.12060301507537,30.846792706291613,29.769133144708857,31.92445226787437,76.12060301507537,32.58913983301277,32.04063795090246,33.13764171512309,76.12060301507537,36.11708137200361,35.325268972997456,36.908893771009765,76.12060301507537,32.178836271917426,31.227438021871716,33.13023452196314
76.6180904522613,30.83043454781398,29.74469725156393,31.916171844064028,76.6180904522613,32.59775112238461,32.045145608269586,33.15035663649963,76.6180904522613,36.13129224574499,35.333544715929946,36.92903977556003,76.6180904522613,32.16450056035668,31.20597098340518,33.12303013730818
77.11557788944724,30.81466321614961,29.720692844180977,31.908633588118246,77.11557788944724,32.60622043527951,32.049426647341264,33.16301422321776,77.11557788944724,36.145491842170074,35.341695044415204,36.949288639924944,77.11557788944724,32.15060570351083,31.184807658751506,33.116403748270145
77.61306532663316,30.799498103141598,29.697139314403085,31.90185689188011,77.61306532663316,32.61455354085113,32.05348683727112,33.17562024443113,77.61306532663316,36.15969194670808,35.34973174388244,36.96965214953372,77.61306532663316,32.13717030757279,31.16396665410361,33.110373961041965
78.1105527638191,30.78495860063302,29.67405605407333,31.895861147192708,78.1105527638191,32.622756208253065,32.05733194721278,33.18818046929335,78.1105527638191,36.17390434478821,35.35766659976086,36.99014208981556,78.1105527638191,32.12421297873549,31.143466575654422,33.10495938181656
